timestamp,vibration,temperature,pressure,torque,load,failure
2025-01-01 00:00:00,78.9076628801473,76.16937970422073,100.37219503329273,39.13946070124643,62.43800373366773,0
2025-01-01 00:01:00,72.55787833832312,76.02110757241498,103.35615717276127,39.804064577558144,61.98326514774966,1
2025-01-01 00:02:00,80.4174067310419,69.30996225118417,101.02110438882936,40.38576927152549,53.44436107936156,0
2025-01-01 00:03:00,89.17081991411523,76.63772715582705,106.68349725275945,45.681168769877075,64.05708955234617,0
2025-01-01 00:04:00,71.59898760280161,81.95232352344297,115.3775811288858,35.516696149079536,49.56942127096367,0
2025-01-01 00:05:00,71.59915178054317,71.91701751895027,99.63181562006086,34.92191805092404,55.4207097196777,0
2025-01-01 00:06:00,89.73264950510888,83.5305913695872,113.80671685933781,47.41971845285785,46.00638530971534,0
2025-01-01 00:07:00,57.67434729152909,72.43887410542169,93.7466234212249,37.22413154871221,70.9103856187397,0
2025-01-01 00:08:00,45.30525614065048,66.32883339014481,93.21898230002492,32.4217878785376,58.37915354238293,0
2025-01-01 00:09:00,55.42560043585965,69.29235181331076,106.54875694674571,37.08922034740078,75.16818824371418,0
2025-01-01 00:10:00,45.365823071875376,77.99160903820517,107.37549102406093,38.019683588536,65.62064948563646,0
2025-01-01 00:11:00,45.34270246429743,73.66773906752933,106.81127949410123,49.329776366354594,63.136687493457174,0
2025-01-01 00:12:00,52.41962271566034,70.04391827449074,89.47362073425487,45.548957274260424,55.89640614003301,0
2025-01-01 00:13:00,30.86719755342202,68.81158341519507,96.27239217542359,46.88512369979345,52.67554975018806,0
2025-01-01 00:14:00,32.75082167486967,70.38304535225829,106.58390873602657,44.919841854080715,63.660801017278615,0
2025-01-01 00:15:00,44.37712470759027,67.44118221028849,100.33233472451116,45.67746202969188,59.499401935089125,0
2025-01-01 00:16:00,39.87168879665576,59.476252471404926,91.41045723042029,35.87150724051809,50.62510779160289,0
2025-01-01 00:17:00,53.142473325952736,80.21088955267365,103.66654351300353,38.808387067879096,49.38199108444177,0
2025-01-01 00:18:00,40.91975924478789,70.77662499599701,94.28154192806824,34.0605081218587,53.28907389599491,0
2025-01-01 00:19:00,35.87696298664709,71.99073632561269,114.3561987871377,38.7370718167778,72.74677057686361,0
2025-01-01 00:20:00,64.65648768921554,69.71046125061545,112.35873169934607,44.104629945608444,75.49294542607913,0
2025-01-01 00:21:00,47.74223699513465,66.32441599637706,104.83277941084454,40.80749970887348,61.43492403116237,0
2025-01-01 00:22:00,50.67528204687924,69.07037759525615,110.88805363815818,47.86888491376177,61.04259957368902,0
2025-01-01 00:23:00,35.75251813786544,62.003026189028446,100.51833080098704,33.15150524663669,57.64575739719335,0
2025-01-01 00:24:00,44.556172754748175,81.38543249026652,106.12349995500013,43.00143010418944,53.45860256183349,0
2025-01-01 00:25:00,51.10922589709866,63.82744000788802,111.82176236241659,32.51018318878409,69.6262534032507,0
2025-01-01 00:26:00,38.490064225776976,64.8401685807641,101.9639894543545,40.56505881504185,73.11503475727996,0
2025-01-01 00:27:00,53.75698018345672,67.798703978068,97.95850262788574,44.44200053533887,53.746066399125,0
2025-01-01 00:28:00,43.99361310081195,76.44037862426188,86.36302433458307,38.712984599054685,59.42013135102779,0
2025-01-01 00:29:00,47.083062502067236,70.07254499631327,99.33493179422805,43.30675962452173,56.850935895028826,0
2025-01-01 00:30:00,43.98293387770603,63.81932101984769,106.5873854764985,34.241605991002395,57.05832647594516,0
2025-01-01 00:31:00,68.52278184508938,76.2716918037867,107.56506742054104,30.017860130821703,68.30135778800903,0
2025-01-01 00:32:00,49.86502775262066,73.65500313392741,104.03492052574728,43.34217773492682,50.816269182437146,0
2025-01-01 00:33:00,39.422890710440996,72.69217478608226,95.66960724030208,50.4640614044544,63.265287836554144,0
2025-01-01 00:34:00,58.225449121031886,73.5786712058542,84.18542744841928,34.02373035898065,65.09766675114106,0
2025-01-01 00:35:00,37.791563500289776,81.97180950291225,96.03827921596212,47.33316508064077,59.00494178478726,0
2025-01-01 00:36:00,52.08863595004755,80.92547447518056,97.56524103156839,40.26054045289847,66.25147478890742,0
2025-01-01 00:37:00,30.403298761202244,66.56642328498353,97.49656826247988,31.985850869841542,61.03356288376215,0
2025-01-01 00:38:00,36.71813951101569,78.11942496405577,104.9484508558234,33.21096819188703,68.51990944809279,0
2025-01-01 00:39:00,51.96861235869123,71.9158409487945,115.88541128811872,40.0947086401639,49.34456286551902,0
2025-01-01 00:40:00,57.38466579995411,72.49547908068875,100.98823361472874,37.57322627245538,57.55857317295192,0
2025-01-01 00:41:00,51.7136828118997,61.53864584178336,98.2661456867483,32.12252213945057,59.49730800004276,0
2025-01-01 00:42:00,48.843517176117594,69.14807117305902,97.92622549596726,29.83576431264757,41.294548308700556,0
2025-01-01 00:43:00,46.98896304410711,65.93588204831718,100.9950781352617,34.91968403244096,52.39833086495025,0
2025-01-01 00:44:00,35.214780096325725,74.14029407446654,93.3736499172128,41.16285404998671,54.30480521948849,0
2025-01-01 00:45:00,42.801557916052914,75.35540250201403,100.96158846996845,39.96159548438117,66.63744196376345,0
2025-01-01 00:46:00,45.393612290402125,59.62756824491844,103.6064986906544,36.99257225499953,55.0520965757978,0
2025-01-01 00:47:00,60.57122226218915,69.88982567997864,101.6774885085959,41.211323165748894,54.27344708885816,0
2025-01-01 00:48:00,64.00424803611351,84.64520080222488,115.49427248383964,46.24016031917613,65.72240046459333,0
2025-01-01 00:49:00,42.937663586801555,78.10249846668638,115.30391788658966,42.36475906260489,48.67462547946962,0
2025-01-01 00:50:00,86.57551965313988,88.01745213176352,103.40078967876292,39.27214797166251,45.50129152789499,0
2025-01-01 00:51:00,79.48385715502877,86.12796124488712,122.67092440389771,45.56843203996414,57.46885389951458,0
2025-01-01 00:52:00,76.56545995613234,86.08043506651484,112.20784437143485,34.24089818670223,49.86605262345151,0
2025-01-01 00:53:00,89.45144284760062,83.01555901641021,108.80924983270282,38.65048276266789,50.13224493738245,1
2025-01-01 00:54:00,93.64467518415144,78.28922988607316,108.7403485138945,38.79347238639779,64.01403654181587,0
2025-01-01 00:55:00,92.64748115035393,78.76448316962656,121.04429602051471,32.57828044934293,66.13181686538806,1
2025-01-01 00:56:00,74.94250472696555,87.91889647902829,115.79536371893565,37.480755026293856,65.52204951096488,0
2025-01-01 00:57:00,80.24255620067979,84.46942518434612,104.1202128648512,27.55024191462818,67.76143662215063,0
2025-01-01 00:58:00,86.64731427322758,83.67957268371558,121.40026565827276,51.47306828597772,68.68794024010361,0
2025-01-01 00:59:00,82.52206608998664,73.21679041688633,94.22516107854247,34.37551726938212,45.09986853821148,0
2025-01-01 01:00:00,67.97487244031014,73.81029640109433,106.86059699307877,49.51668478852787,63.152883719506264,0
2025-01-01 01:01:00,48.14341023336183,75.2345589724407,101.90799140538444,40.228507034316955,56.29274260301309,0
2025-01-01 01:02:00,38.93665025993972,68.32377959065987,107.08461665356036,43.38918479293575,54.768030278066945,0
2025-01-01 01:03:00,38.037933759193294,63.29467643349216,114.25347829173481,37.067201209894414,63.92290242546094,0
2025-01-01 01:04:00,58.125258223941984,73.71825887770086,89.08258939279567,41.24757815177004,47.88793164072974,0
2025-01-01 01:05:00,63.56240028570823,68.97561668067641,99.58020915149561,43.902937839930615,47.74223975889376,0
2025-01-01 01:06:00,49.27989878419666,70.15697932766388,97.78931763964626,43.987314486365094,64.43500920857203,0
2025-01-01 01:07:00,60.03532897892024,78.03789153199756,103.46999748768769,44.64864034044614,63.41450212257629,0
2025-01-01 01:08:00,53.61636025047634,69.89719721324747,101.72535016746895,37.79000373976494,60.95712859110057,0
2025-01-01 01:09:00,43.54880245394876,71.44591836559363,97.17963005810704,37.117841965051866,53.840606166938045,0
2025-01-01 01:10:00,53.61395605508414,64.10538254350837,96.47278249111315,30.43494204839438,65.20680744207488,0
2025-01-01 01:11:00,65.38036566465969,68.9016527382452,91.06839315852761,43.13931406706162,64.76212024442333,0
2025-01-01 01:12:00,49.64173960890049,73.04763022604301,107.90289265925207,46.49427226794066,60.59713160533218,0
2025-01-01 01:13:00,65.64643655814007,62.22313133079379,103.67363345279624,49.69589007950758,51.7587527111116,0
2025-01-01 01:14:00,23.802548959102555,71.00422546557854,107.3421455823611,41.83103580748305,57.02326157989345,0
2025-01-01 01:15:00,58.21902504375224,70.50395536322404,97.51683090819589,35.40112136254859,65.8648357426711,0
2025-01-01 01:16:00,50.870470682381715,70.2064372779372,94.74531625044456,29.817423140263266,69.29033855961251,0
2025-01-01 01:17:00,47.009926495341325,75.18579449329121,91.37347946696617,46.250000398500106,57.7142437763657,0
2025-01-01 01:18:00,50.91760776535502,71.6721925742426,102.87134066992527,29.222340599334785,58.25228922534216,0
2025-01-01 01:19:00,30.124310853991073,77.39035949178222,91.68165420377412,37.9563755335374,58.86817624382457,0
2025-01-01 01:20:00,47.80328112162488,65.03205242202982,114.7893045517324,38.65415903233812,61.924251062376804,0
2025-01-01 01:21:00,77.79594551509805,79.4847226480713,95.71807836794834,39.583269172893885,55.932528899579836,0
2025-01-01 01:22:00,89.00376024739576,79.2274337439293,108.36849997039587,40.21481560021504,39.74070459699891,0
2025-01-01 01:23:00,69.04211761724412,73.45882734320416,118.71405667440614,40.82888533820545,68.34938301152968,0
2025-01-01 01:24:00,66.13988377104872,83.58657482243629,110.97193709080632,25.50782042752882,72.56282263013784,0
2025-01-01 01:25:00,69.20724936413524,90.42846634124365,107.58460871663009,40.08793545922076,55.713200982760014,0
2025-01-01 01:26:00,83.37884097700133,78.7200694395604,98.43134984100068,26.622546555328736,52.533426417568585,1
2025-01-01 01:27:00,77.51233089657744,81.3302052533484,95.12506550815422,44.39330843854597,59.040296343268444,0
2025-01-01 01:28:00,68.9272177623102,79.22769219105619,112.33961988803654,36.66924906517833,58.68747281389859,0
2025-01-01 01:29:00,79.35749413111415,75.23717646244368,118.22839694289543,27.057779648659896,66.96863004014071,0
2025-01-01 01:30:00,75.195595293461,69.70129842296947,102.66841909287048,35.11477193568774,60.382476091515265,0
2025-01-01 01:31:00,83.91126970530948,75.27623239650273,97.06672695576505,36.57954796489208,54.451640187401715,0
2025-01-01 01:32:00,42.979469061226474,63.04020809524134,80.33464455560785,47.14419770533003,50.771133846093655,0
2025-01-01 01:33:00,46.723378534022316,78.52051039029558,92.1538812506997,41.17982645050147,66.05943929373771,0
2025-01-01 01:34:00,46.078918468678424,69.4244515303838,99.09074526000768,42.06666966610348,64.19657868814974,0
